system_id,feature_mode,classifier,position,n_auc_folds,mean_fold_auc,fold_auc_std,oof_auc,oof_accuracy,oof_balanced_accuracy,fold_Cs,n_dev,selected,final_C,holdout_auc,holdout_accuracy
pooled,topk_plus_rank,logistic_regression,prompt_end_minus_11,5,0.6411211702173197,0.19074862905935525,0.78088482307703,0.7217125382262997,0.7325901967044712,"[0.1, 0.1, 0.1, 0.1, 0.1]",1962,False,0.1,,
pooled,topk_plus_rank,logistic_regression,prompt_end_minus_10,5,0.6851936440363383,0.08591170741968504,0.7806016352707635,0.7110091743119266,0.7158418590446576,"[0.1, 0.1, 0.1, 0.1, 0.1]",1962,False,0.1,,
pooled,topk_plus_rank,logistic_regression,prompt_end_minus_09,5,0.7594552545618004,0.15346929444594182,0.8807057484348321,0.8277268093781855,0.8284076238599608,"[0.1, 0.1, 0.1, 0.1, 0.1]",1962,False,0.1,,
pooled,topk_plus_rank,logistic_regression,prompt_end_minus_08,5,0.6214989899966789,0.2366692361601655,0.7874814331524077,0.7533129459734964,0.7480794591668171,"[0.1, 0.1, 0.1, 0.1, 0.1]",1962,False,0.1,,
pooled,topk_plus_rank,logistic_regression,prompt_end_minus_07,5,0.7603460637785238,0.11148868206977237,0.8556963782500657,0.7410805300713558,0.7951108458153449,"[0.1, 0.1, 0.1, 0.1, 0.1]",1962,False,0.1,,
pooled,topk_plus_rank,logistic_regression,prompt_end_minus_06,5,0.8394467602509827,0.040001528810323005,0.8948984549606452,0.8307849133537207,0.8408873217929675,"[0.1, 0.1, 0.1, 0.1, 0.1]",1962,False,0.1,,
pooled,topk_plus_rank,logistic_regression,prompt_end_minus_05,5,0.7568369577616301,0.11381831169224056,0.8671738134569735,0.8017329255861366,0.8138942487888168,"[0.1, 0.1, 0.1, 0.1, 0.1]",1962,False,0.1,,
pooled,topk_plus_rank,logistic_regression,prompt_end_minus_04,5,0.7277451038131538,0.1759680806642823,0.832547163263323,0.7405708460754332,0.7797451309743604,"[0.1, 0.1, 0.1, 0.1, 0.1]",1962,False,0.1,,
pooled,topk_plus_rank,logistic_regression,prompt_end_minus_03,5,0.7615994977693312,0.10117500779233309,0.8091341949276065,0.737512742099898,0.7672654330413538,"[0.1, 0.1, 0.1, 0.1, 0.1]",1962,False,0.1,,
pooled,topk_plus_rank,logistic_regression,prompt_end_minus_02,5,0.8714039532204527,0.06455314746603588,0.9022835487319015,0.8318042813455657,0.8328386801227148,"[0.1, 0.1, 0.1, 0.1, 0.1]",1962,True,0.1,,
pooled,topk_plus_rank,logistic_regression,prompt_end_minus_01,5,0.8066854708262701,0.06282419341732358,0.8864361369851603,0.8226299694189603,0.8406430029012868,"[0.1, 0.1, 0.1, 0.1, 0.1]",1962,False,0.1,,
